avg_daily_sales_sum,barcode_count,barcodes,current_winner,family_key,net_revenue_sum,product_ids,reorder_candidate,seller_sku_count,seller_sku_ids,sku_count,skus,sold_units_sum,stale_stock,stock_cover_days,stock_units_sum,stockout_risk,title,variant_count,variant_titles
0.0,1,['4895136015754'],False,product:1170891,0.0,[1170891],False,0,[],1,['WONDERS-ВВ1570-АЛЫЙ'],0,False,,0,False,Набор для творчества Ёлочные украшения Подарок на новый год,1,['Набор для творчества Ёлочные украшения Подарок на новый год']
0.0,1,['4895136032355'],False,product:1185559,0.0,[1185559],False,0,[],1,['WONDERS-ВВ3328-ВВ3328'],0,False,,0,False,Набор для рисования Bondibon 'Художник светом'. Рисуй светом в темноте,1,"[""Набор для рисования Bondibon 'Художник светом'. Рисуй светом в темноте""]"
0.0,1,['4606088035734'],False,product:1185771,0.0,[1185771],False,0,[],1,['WONDERS-03573-СИНИЙ'],0,True,,5,False,Игра настольная Денежка 'Играем в магазин. Покупаем одежду и обувь',1,"[""Игра настольная Денежка 'Играем в магазин. Покупаем одежду и обувь'""]"
0.0,1,['4606088041964'],False,product:1197721,0.0,[1197721],False,0,[],1,['WONDERS-04196'],0,False,,0,False,Лото для детей 'Методика Сегена',1,"[""Лото для детей 'Методика Сегена'""]"
0.0,1,['4627087833800'],False,product:1208583,0.0,[1208583],False,0,[],1,['WONDERS-83380-ЖЕЛТ'],0,False,,0,False,Календарь. Семейный планер на 2022 год,1,['Календарь. Семейный планер на 2022 год']
0.0,1,['1000034053026'],False,product:1248715,0.0,[1248715],False,0,[],1,['WONDERS-83187-БЕЛЫЙ'],0,False,,0,False,Планер магнитный А4 с маркером,1,['Планер магнитный А4 с маркером']
0.0,4,"['4606088041407', '4606088041414', '4606088041421', '4606088041438']",False,product:1266686,0.0,[1266686],False,0,[],4,"['WONDERS-04140-АЛЫЙ', 'WONDERS-04140-БЕЖЕВ', 'WONDERS-04140-БИРЮЗ', 'WONDERS-04140-ГОЛУБ']",0,False,,0,False,Доски для выжигания с рисунком,4,['Доски для выжигания с рисунком']
0.0,1,['4606088037271'],False,product:1274298,0.0,[1274298],False,0,[],1,['WONDERS-03727-БЕЖЕВ'],0,False,,0,False,Игра настольная Клан Бро (жестяная коробочка),1,['Игра настольная Клан Бро (жестяная коробочка)']
0.0,1,['1000035997138'],False,product:1315832,0.0,[1315832],False,0,[],1,['WONDERS-01944-01944'],0,True,,7,False,Шашки шахматы 'Крестики-нолики Кто первый?' магнитные игры 4в1,1,"[""Шашки шахматы 'Крестики-нолики Кто первый?' магнитные игры 4в1""]"
0.0,2,"['1000036001605', '1000036001612']",False,product:1315962,0.0,[1315962],False,0,[],2,"['WONDERS-ДОСКИ10-01726', 'WONDERS-ДОСКИ10-03866']",0,True,,18,False,Доски для выжигания 'Любимые праздники' 10 шт в наборе,2,"[""Доски для выжигания 'Любимые праздники' 10 шт в наборе""]"
0.0,1,['4660181750253'],False,product:1375303,0.0,[1375303],False,0,[],1,['WONDERS-П06'],0,False,,0,False,Пирамидка деревянная развивающая игрушка для малышей,1,['Пирамидка деревянная развивающая игрушка для малышей']
0.0,1,['1000041471776'],False,product:1500901,0.0,[1500901],False,0,[],1,['WONDERS-01912'],0,True,,8,False,Магнитная кукла 'Одевашки. Лиза' Развивающая игра для девочек,1,"[""Магнитная кукла 'Одевашки. Лиза' Развивающая игра для девочек""]"
0.0,1,['4606088007854'],False,product:1501919,0.0,[1501919],False,0,[],1,['WONDERS-00785'],0,False,,0,False,Игра головоломка деревянная 'Танграм',1,"[""Игра головоломка деревянная 'Танграм'""]"
0.0,1,['4606088007861'],False,product:1501932,0.0,[1501932],False,0,[],1,['WONDERS-00786'],0,False,,0,False,Игра головоломка деревянная 'Танграм' цветная,1,"[""Игра головоломка деревянная 'Танграм' цветная""]"
0.0,1,['4895136053879'],False,product:1528875,0.0,[1528875],False,0,[],1,['WONDERS-ВВ5285'],0,False,,0,False,Настольная детская игра на логику 'Динозавры. Подземные клады',1,"[""Настольная детская игра на логику 'Динозавры. Подземные клады'""]"
0.0,1,['4895136042439'],False,product:1528908,0.0,[1528908],False,0,[],1,['WONDERS-ВВ3917'],0,True,,4,False,Настольная игра BONDIBON 'Логомозаика. Звуки Л и Л',1,"[""Настольная игра BONDIBON 'Логомозаика. Звуки Л и Л'""]"
0.0,1,['4895136045218'],False,product:1528943,0.0,[1528943],False,0,[],1,['WONDERS-ВВ3919'],0,True,,3,False,Логомозаика звуки Р и Р настольная игра Bondibon,1,['Логомозаика звуки Р и Р настольная игра Bondibon']
0.0,1,['4895136045232'],False,product:1528955,0.0,[1528955],False,0,[],1,['WONDERS-ВВ4250'],0,True,,3,False,Настольная игра 'Логомозаика. Звуки Ш и Ж',1,"[""Настольная игра 'Логомозаика. Звуки Ш и Ж'""]"
0.0,1,['4895136053039'],False,product:1546047,0.0,[1546047],False,0,[],1,['WONDERS-ВВ4251'],0,True,,4,False,Настольная игра 'Логомозаика. Звуки Р Р и Л Л',1,"[""Настольная игра 'Логомозаика. Звуки Р Р и Л Л'""]"
0.0,1,['4895136053046'],False,product:1546092,0.0,[1546092],False,0,[],1,['WONDERS-ВВ4249'],0,True,,5,False,Настольная игра 'Логомозаика звуки З З И С С' Играй Думай Учись Bondibon,1,"[""Настольная игра 'Логомозаика звуки З З И С С' Играй Думай Учись Bondibon""]"
0.0,5,"['1000044314681', '1000044954504', '4606088041308', '4606088041315', '4606088041353']",False,product:1603250,0.0,[1603250],False,0,[],5,"['WONDERS-04130-АЛЫЙ', 'WONDERS-04130-АМЕТИС', 'WONDERS-04130-КРАСН', 'WONDERS-04130-ЛИМОН', 'WONDERS-04130-ПУРПУР']",0,True,,69,False,Прорезыватель / грызунок для малышей в виде животных,5,['Прорезыватель / грызунок для малышей в виде животных']
0.0,1,['4660181750444'],False,product:1606848,0.0,[1606848],False,0,[],1,['WONDERS-СОР74'],0,True,,2,False,Сортер 'Стаканчики' с пинцетом Alatoys,1,"[""Сортер 'Стаканчики' с пинцетом Alatoys""]"
0.0,1,['4670006856497'],False,product:1606961,0.0,[1606961],False,0,[],1,['WONDERS-ГБ01'],0,False,,0,False,Игрушка развивающая 'Геоборд' деревянная,1,"[""Игрушка развивающая 'Геоборд' деревянная""]"
0.0,1,['4660181750369'],False,product:1607054,0.0,[1607054],False,0,[],1,['WONDERS-ТТР02'],0,True,,21,False,Танграм 'Тетрис',1,"[""Танграм 'Тетрис'""]"
0.0,1,['4660181750734'],False,product:1607082,0.0,[1607082],False,0,[],1,['WONDERS-АИ08'],0,True,,13,False,Интерактивная азбука 'Буквы и слоги',1,"[""Интерактивная азбука 'Буквы и слоги'""]"
0.0,1,['4670006857937'],False,product:1607110,0.0,[1607110],False,0,[],1,['WONDERS-ПЗЛ4003'],0,True,,12,False,Пазлы детские 'Животные',1,"[""Пазлы детские 'Животные'""]"
0.0,1,['4670006857968'],False,product:1607133,0.0,[1607133],False,0,[],1,['WONDERS-ПЗЛ4004'],0,False,,0,False,Пазлы детские 'Животные',1,"[""Пазлы детские 'Животные'""]"
0.0,1,['4670006857975'],False,product:1607147,0.0,[1607147],False,0,[],1,['WONDERS-ПЗЛ4005'],0,True,,13,False,Пазлы детские 'Транспорт',1,"[""Пазлы детские 'Транспорт'""]"
0.0,1,['4670006857982'],False,product:1607162,0.0,[1607162],False,0,[],1,['WONDERS-ПЗЛ4006'],0,True,,17,False,Набор пазлов 'Транспорт',1,"[""Набор пазлов 'Транспорт'""]"
0.0,1,['1000044427787'],False,product:1607182,0.0,[1607182],False,0,[],1,['WONDERS-СОР90'],0,True,,3,False,Сортер 'Ёжик и трактор',1,"[""Сортер 'Ёжик и трактор'""]"
0.0,2,"['4895136053053', '4895136053060']",False,product:1559949,0.0,[1559949],False,0,[],2,"['WONDERS-ВВ5121-ЗЕЛЕН', 'WONDERS-ВВ5121-КРАСН']",0,True,,18,False,Настольная детская игра 'Логопазлы. Парные согласные В-Ф Б-П' 2 в 1,2,"[""Настольная детская игра 'Логопазлы. Парные согласные В-Ф Б-П' 2 в 1""]"
0.0,1,['4606088037530'],False,product:1624194,0.0,[1624194],False,0,[],1,['WONDERS-03753'],0,True,,10,False,Развивающая игра для малышей на липучках 'Юный кулинар',1,"[""Развивающая игра для малышей на липучках 'Юный кулинар'""]"
0.0,1,['4606088042992'],False,product:1813659,0.0,[1813659],False,0,[],1,['WONDERS-04299'],0,False,,0,False,Магнитная игра Сказка Колобок 'В гостях у сказки',1,"[""Магнитная игра Сказка Колобок 'В гостях у сказки'""]"
0.0,1,['4606088028378'],False,product:1815084,0.0,[1815084],False,0,[],1,['WONDERS-02837-ЛАЗУР'],0,True,,18,False,Развивающая игра на липучках: 'Кто что ест?' изучаем фигуры,1,"[""Развивающая игра на липучках: 'Кто что ест?' изучаем фигуры""]"
0.0,4,"['4606088044460', '4606088044477', '4606088044521', '4606088044538']",False,product:1831904,0.0,[1831904],False,0,[],4,"['WONDERS-04446-БИРЮЗ', 'WONDERS-04446-ЗЕЛЕН', 'WONDERS-04446-КОНФЕТН', 'WONDERS-04446-РОЗОВ']",0,False,,0,False,Набор для рисования 'Флюид АРТ' Жидкий акрил для творчества,4,"[""Набор для рисования 'Флюид АРТ' Жидкий акрил для творчества""]"
0.0,5,"['4606088043692', '4606088043708', '4606088043715', '4606088043753', '4606088043760']",False,product:1832503,0.0,[1832503],False,0,[],5,"['WONDERS-04369-ГОЛУБ', 'WONDERS-04369-КОРИЧН', 'WONDERS-04369-РОЗОВ', 'WONDERS-04369-РЫЖИЙ', 'WONDERS-04369-СЕРЫЙ']",0,True,,25,False,Набор для шитья 'Мягкая игрушка своими руками' Лисичка Мишка Зайчик,5,"[""Набор для шитья 'Мягкая игрушка своими руками' Лисичка Мишка Зайчик""]"
0.0,1,['4627087832070'],False,product:1832538,0.0,[1832538],False,0,[],1,['WONDERS-83207'],0,False,,0,False,Альбом для заполнения 'Интервью на каждый год. Твоя история взросления',1,"[""Альбом для заполнения 'Интервью на каждый год. Твоя история взросления'""]"
0.0,1,['4627087830984'],False,product:1832554,0.0,[1832554],False,0,[],1,['WONDERS-83098'],0,False,,0,False,Альбом 'Мои школьные годы' книга с карманами на 11 лет,1,"[""Альбом 'Мои школьные годы' книга с карманами на 11 лет""]"
0.0,1,['4606088018058'],False,product:1832639,0.0,[1832639],False,0,[],1,['WONDERS-01805-АЛЫЙ'],0,True,,16,False,Мозаика детская напольная с крупными фишками Развивающая игрушка,1,['Мозаика детская напольная с крупными фишками Развивающая игрушка']
0.0,3,"['4606088043425', '4606088043432', '4606088043562']",False,product:1832852,0.0,[1832852],False,0,[],3,"['WONDERS-04342-ГОЛУБ', 'WONDERS-04342-ЖЕЛТ', 'WONDERS-04342-МАНГО']",0,False,,0,False,Настольная игра Фанты Объясни покажи нарисуй,3,['Настольная игра Фанты Объясни покажи нарисуй']
0.0,1,['4606088028668'],False,product:1813929,0.0,[1813929],False,0,[],1,['WONDERS-02866-ИНДИГО'],0,True,,1,False,Развивающая игра для малышей на липучках : Кто где живет? Изучаем цвета,1,['Развивающая игра для малышей на липучках : Кто где живет? Изучаем цвета']
0.0,2,"['4606088046389', '4606088046396']",False,product:1939732,0.0,[1939732],False,0,[],2,"['WONDERS-04638-ЗЕЛЕН', 'WONDERS-04638-СИНИЙ']",0,True,,7,False,Кубики детские. Пирамидка из кубиков Транспорт Лесные животные,2,['Кубики детские. Пирамидка из кубиков Транспорт Лесные животные']
0.0,1,['1000055465334'],False,product:1945704,0.0,[1945704],False,0,[],1,['WONDERS-ВВ2382-ЗЕЛЕН'],0,True,,8,False,Конструктор деревянный и пазл 'Город' в комплекте,1,"[""Конструктор деревянный и пазл 'Город' в комплекте""]"
0.0,3,"['1000056039176', '1000056039183', '4895136048660']",False,product:1961121,0.0,[1961121],False,0,[],3,"['WONDERS-ВВ4827-ЗЕЛЕН', 'WONDERS-ВВ4827-КОРИЧН', 'WONDERS-ВВ4827-СИНИЙ']",0,False,,0,False,Пазлы для малышей 'Транспорт' 'Домашние животные' 6 картинок в наборе,3,"[""Пазлы для малышей 'Транспорт' 'Домашние животные' 6 картинок в наборе""]"
0.0,9,"['1000056181035', '1000056452708', '1000057496015', '4895136024862', '4895136031501', '4895136032218', '4895136032225', '4895136034540', '4895136034557']",False,product:1965084,0.0,[1965084],False,0,[],9,"['WONDERS-ВВ2507-АМЕТИС', 'WONDERS-ВВ2507-БИРЮЗ', 'WONDERS-ВВ2507-ГОЛУБ', 'WONDERS-ВВ2507-ЖЕЛТ', 'WONDERS-ВВ2507-ЗЕЛЕН', 'WONDERS-ВВ2507-ИНДИГО', 'WONDERS-ВВ2507-ПУРПУР', 'WONDERS-ВВ2507-РОЗОВ', 'WONDERS-ВВ2507-СИНИЙ']",0,True,,130,False,Гравюра цветнаяскретч картинки Набор для рисования,9,['Гравюра цветнаяскретч картинки Набор для рисования']
0.0,2,"['4895136046208', '4895136046215']",False,product:1965154,0.0,[1965154],False,2,"['ВВ4587-коричн', 'ВВ4587-красн']",2,"['WONDERS-ВВ4587-КОРИЧН', 'WONDERS-ВВ4587-КРАСН']",0,True,,9,False,Конструктор крупный для малышей 'Трактор' 'Пожарная машина' большие детали,2,"[""Конструктор крупный для малышей 'Трактор' 'Пожарная машина' большие детали""]"
0.0,2,"['4895136042125', '4895136042132']",False,product:1965188,0.0,[1965188],False,0,[],2,"['WONDERS-ВВ4239-КРАСН', 'WONDERS-ВВ4239-СИНИЙ']",0,True,,7,False,Конструктор  'Железная дорога' Транспорт Поезд,2,"[""Конструктор  'Железная дорога' Транспорт Поезд""]"
0.0,1,['4895136027467'],False,product:1965306,0.0,[1965306],False,0,[],1,['WONDERS-ВВ2986-ГОЛУБ'],0,False,,0,False,Набор для творчества Вырезай-ка 'Аппликация. Учимся вырезать',1,"[""Набор для творчества Вырезай-ка 'Аппликация. Учимся вырезать'""]"
0.0,3,"['4895136036988', '4895136045133', '4895136056160']",False,product:1969380,0.0,[1969380],False,0,[],3,"['WONDERS-ВВ5353-ВИШН', 'WONDERS-ВВ5353-КОРАЛЛ', 'WONDERS-ВВ5353-ПУРПУР']",0,False,,0,False,Компактные развивающие игры в дорогу для малышей 'Учимся считать читать и писать',3,"[""Компактные развивающие игры в дорогу для малышей 'Учимся считать читать и писать'""]"
0.0,1,['4606088023717'],False,product:1986092,0.0,[1986092],False,0,[],1,['WONDERS-02371'],0,True,,3,False,Настольная игра 'Коридорный лабиринт',1,"[""Настольная игра 'Коридорный лабиринт'""]"
0.0,1,['4895136047212'],False,product:1999407,0.0,[1999407],False,0,[],1,['WONDERS-04630-ЗЕЛЕН'],0,True,,3,False,Новогодняя ёлочка. Набор для творчества 3D модель,1,['Новогодняя ёлочка. Набор для творчества 3D модель']
0.0,3,"['4895136047199', '4895136052926', '4895136052957']",False,product:1999473,0.0,[1999473],False,0,[],3,"['WONDERS-ВВ5210-ЗЕЛЕН', 'WONDERS-ВВ5210-ЗЕЛХАКИ', 'WONDERS-ВВ5210-ЛЗЕЛЕН']",0,True,,10,False,Ёлка новогодняя с игрушками. Дереявянная ёлочка для декора,3,['Ёлка новогодняя с игрушками. Дереявянная ёлочка для декора']
0.0,3,"['4895136054654', '4895136054678', '4895136055125']",False,product:1999809,0.0,[1999809],False,0,[],3,"['WONDERS-ВВ5138-ЗЕЛЕН', 'WONDERS-ВВ5138-КРАСН', 'WONDERS-ВВ5138-СИНИЙ']",0,True,,56,False,Настольная игра-квест,3,['Настольная игра-квест']
0.0,1,['4606088046600'],False,product:2016878,0.0,[2016878],False,0,[],1,['WONDERS-04660'],0,False,,0,False,Настольная игра для детей Новогоднее МЕМО,1,['Настольная игра для детей Новогоднее МЕМО']
0.0,1,['4606088017099'],False,product:2071595,0.0,[2071595],False,0,[],1,['WONDERS-1907-БИРЮЗ'],0,False,,0,False,Кубики детские с картинками 'Учим алфавит' азбука пластмассовые,1,"[""Кубики детские с картинками 'Учим алфавит' азбука пластмассовые""]"
0.0,4,"['4606088021348', '4606088021355', '4606088021362', '4606088021379']",False,product:2071821,0.0,[2071821],False,0,[],4,"['WONDERS-02134-АЛЫЙ', 'WONDERS-02134-БОРДОВ', 'WONDERS-02134-КОРИЧН', 'WONDERS-02134-СИНИЙ']",0,True,,46,False,Конструктор металлический Стройка Кран Трактор Самосвал,4,['Конструктор металлический Стройка Кран Трактор Самосвал']
0.0,1,['4606088043814'],False,product:2200670,0.0,[2200670],False,0,[],1,['WONDERS-04381-ЖЕЛТ'],0,True,,9,False,Кто я ? Кто ты? Настольная детская игра Тарантинки,1,['Кто я ? Кто ты? Настольная детская игра Тарантинки']
0.0,4,"['1000064902936', '1000064902943', '1000064902950', '1000073843428']",False,product:2203256,0.0,[2203256],False,0,[],4,"['WONDERS-00715-ВИШН', 'WONDERS-00715-ЗЕЛЕН', 'WONDERS-00715-КОРИЧН', 'WONDERS-00715-ОРАНЖ']",0,False,,0,False,Кубики детские пластмассовые  с картинками 'Лесные / домашние животные',4,"[""Кубики детские пластмассовые  с картинками 'Лесные / домашние животные'""]"
0.0,4,"['1000064904398', '1000064904404', '1000076109347', '1000076109354']",False,product:2203303,0.0,[2203303],False,0,[],4,"['WONDERS-ШНУРОВК-ГОЛУБ', 'WONDERS-ШНУРОВК-КОРИЧН', 'WONDERS-ШНУРОВК-КРАСН', 'WONDERS-ШНУРОВК-СИНИЙ']",0,True,,34,False,Трактор деревянная игрушка - шнуровка,4,['Трактор деревянная игрушка - шнуровка']
0.0,2,"['1000065053651', '4606088043746']",False,product:2206950,0.0,[2206950],False,0,[],2,"['WONDERS-04374-ЖЕЛТ', 'WONDERS-04374-ЗЕЛЕН']",0,True,,15,False,Мягкая игрушка из плюша 'Монстрик своими руками',2,"[""Мягкая игрушка из плюша 'Монстрик своими руками'""]"
0.0,1,['4606088047836'],False,product:2209183,0.0,[2209183],False,0,[],1,['WONDERS-04783-ЗЕЛЕН'],0,False,,0,False,Настольная игра для большой компании Sketch 'Батл Челлендж' на опознавание слов,1,"[""Настольная игра для большой компании Sketch 'Батл Челлендж' на опознавание слов""]"
0.0,1,['4606088047072'],False,product:2209241,0.0,[2209241],False,0,[],1,['WONDERS-04707-КРАСН'],0,False,,0,False,Словесный батл. Составь слово. Настольная игра в слова,1,['Словесный батл. Составь слово. Настольная игра в слова']
0.0,2,"['4606088046891', '4606088046907']",False,product:2209310,0.0,[2209310],False,2,"['ЗЕЛ', 'ОРАНЖ']",2,"['WONDERS-04689-ЗЕЛЕН', 'WONDERS-04689-ОРАНЖ']",0,True,,16,False,Пазлы для малышей 'Собери свою зверюшку. Животные леса Африки',2,"[""Пазлы для малышей 'Собери свою зверюшку. Животные леса Африки'""]"
0.0,1,['4606088046792'],False,product:2212965,0.0,[2212965],False,0,[],1,['WONDERS-04679-ЗЕЛЕН'],0,True,,21,False,Дубль Дуббль настольная детская игра Дабл Алфавит,1,['Дубль Дуббль настольная детская игра Дабл Алфавит']
0.0,2,"['4606088047720', '4606088047737']",False,product:2213199,0.0,[2213199],False,0,[],2,"['WONDERS-04772-ВИШН', 'WONDERS-04772-ЖЕЛТ']",0,True,,12,False,Пазлы Животные для детей 'Забавные зверюшки' 'Звери и профессии',2,"[""Пазлы Животные для детей 'Забавные зверюшки' 'Звери и профессии'""]"
0.0,6,"['1000065797388', '1000065797395', '1000065797401', '1000065797418', '1000065797425', '1000065797432']",False,product:2224214,0.0,[2224214],False,0,[],6,"['WONDERS-СЛАЙМ2-ГОЛУБ', 'WONDERS-СЛАЙМ2-ЖЕЛТ', 'WONDERS-СЛАЙМ2-ЗЕЛЁН', 'WONDERS-СЛАЙМ2-КРАСН', 'WONDERS-СЛАЙМ2-РОЗОВ', 'WONDERS-СЛАЙМ2-ФИОЛЕТ']",0,False,,0,False,Слайм с блестками стекло разноцветный большой размер,6,['Слайм с блестками стекло разноцветный большой размер']
0.0,6,"['1000066156788', '1000066156795', '1000066156801', '1000066156818', '1000066156825', '1000066156832']",False,product:2234041,0.0,[2234041],False,0,[],6,"['WONDERS-СЛАЙМ3-ЗЕЛЕН', 'WONDERS-СЛАЙМ3-КОРАЛЛ', 'WONDERS-СЛАЙМ3-КРАСН', 'WONDERS-СЛАЙМ3-ЛАЗУР', 'WONDERS-СЛАЙМ3-ПУРПУР', 'WONDERS-СЛАЙМ3-ФИОЛЕТ']",0,False,,0,False,Слайм  с блестками разноцветный 19 см большой,6,['Слайм  с блестками разноцветный 19 см большой']
0.0,2,"['4606088046815', '4606088049779']",False,product:2279640,0.0,[2279640],False,2,"['04681-К', '04681-з']",2,"['WONDERS-04681-ЗЕЛЕН', 'WONDERS-04681-КРАСН']",0,True,,9,False,Дубль Дабл фанты. Настольная игра для детей,2,['Дубль Дабл фанты. Настольная игра для детей']
0.0,1,['4606088050416'],False,product:2293945,0.0,[2293945],False,0,[],1,['WONDERS-05041'],0,True,,17,False,Декор своими руками 'С Новым годом!',1,"[""Декор своими руками 'С Новым годом!'""]"
0.0,1,['4627174603606'],False,product:2296836,0.0,[2296836],False,0,[],1,['WONDERS-02020'],0,True,,4,False,Набор для рисования на воде 'Эбру' большой лоток 8 цветов,1,"[""Набор для рисования на воде 'Эбру' большой лоток 8 цветов""]"
0.0,1,['4606088044156'],False,product:2297240,0.0,[2297240],False,0,[],1,['WONDERS-04415'],0,True,,4,False,Набор развивающих игр для малышей 'Учись играя!' 7 в 1,1,"[""Набор развивающих игр для малышей 'Учись играя!' 7 в 1""]"
0.0,2,"['4606088051178', '4606088051208']",False,product:2303775,0.0,[2303775],False,0,[],2,"['WONDERS-05120-АМЕТИС', 'WONDERS-05120-ЛАВАНД']",0,True,,3,False,Раскопки для детей Юный археолог (17 артефактов),2,['Раскопки для детей Юный археолог (17 артефактов)']
0.0,2,"['4606088046686', '4606088046693']",False,product:2324714,0.0,[2324714],False,0,[],2,"['WONDERS-04668-АЛЫЙ', 'WONDERS-04668-ЗЕЛЕН']",0,True,,2,False,Мягкая елочная игрушка из фетра: домик елочка колокольчик своими руками,2,['Мягкая елочная игрушка из фетра: домик елочка колокольчик своими руками']
0.0,2,"['4606088046709', '4606088048321']",False,product:2324726,0.0,[2324726],False,0,[],2,"['WONDERS-04670-КРАСН', 'WONDERS-04670-СИНИЙ']",0,True,,24,False,Мягкая елочная игрушка из фетра новогодние игрушки своими руками 6 штук,2,['Мягкая елочная игрушка из фетра новогодние игрушки своими руками 6 штук']
0.0,2,"['4606088050447', '4606088050454']",False,product:2324757,0.0,[2324757],False,0,[],2,"['WONDERS-05044-ГОЛУБ', 'WONDERS-05044-ИНДИГО']",0,False,,0,False,Декор Новогодний своими руками. Чайный домик. Зимний домик,2,['Декор Новогодний своими руками. Чайный домик. Зимний домик']
0.0,3,"['6900091963076', '6900091963090', '6900091963106']",False,product:2326576,0.0,[2326576],False,0,[],3,"['WONDERS-9196309-КОНФЕТН', 'WONDERS-9196309-КОРИЧН', 'WONDERS-9196309-РОЗОВ']",0,True,,15,False,Конструктор блочный 'Кафе-кондитерская',3,"[""Конструктор блочный 'Кафе-кондитерская'""]"
0.0,3,"['6900091963205', '6900091963229', '6900096730062']",False,product:2327715,0.0,[2327715],False,0,[],3,"['WONDERS-ДИНОЗ-ЗЕЛЕН', 'WONDERS-ДИНОЗ-КРАСН', 'WONDERS-ДИНОЗ-СИНИЙ']",0,True,,23,False,Конструктор для мальчиков- трансформер 'Динозавр' 3 варианта сборки,3,"[""Конструктор для мальчиков- трансформер 'Динозавр' 3 варианта сборки""]"
0.0,1,['6900037849495'],False,product:2330047,0.0,[2330047],False,0,[],1,['WONDERS-784949'],0,True,,1,False,Конструктор для девочек 'Океанариум',1,"[""Конструктор для девочек 'Океанариум'""]"
0.0,1,['6900051954069'],False,product:2330939,0.0,[2330939],False,0,[],1,['WONDERS-519540-КОНФЕТН'],0,True,,15,False,Конструктор для девочек 'Фургон кафе-мороженое' блочный,1,"[""Конструктор для девочек 'Фургон кафе-мороженое' блочный""]"
0.0,2,"['6900051778429', '6900051954021']",False,product:2334426,0.0,[2334426],False,0,[],2,"['WONDERS-5177842-ВИШН', 'WONDERS-5177842-КОРАЛЛ']",0,True,,15,False,Конструктор блочный для девочек,2,['Конструктор блочный для девочек']
0.0,1,['2900070458498'],False,product:2334488,0.0,[2334488],False,0,[],1,['WONDERS-7045849-ЗОЛОТ'],0,True,,5,False,Конструктор 'Комната принцессы' 2 фигурки 282 детали,1,"[""Конструктор 'Комната принцессы' 2 фигурки 282 детали""]"
0.0,4,"['2900077611438', '6900077611328', '6900077611359', '6900077611380']",False,product:2334521,0.0,[2334521],False,4,"['Ал', 'Зелен', 'Коричневый', 'Черный']",4,"['WONDERS-7761138-АЛЫЙ', 'WONDERS-7761138-ЗЕЛЕН', 'WONDERS-7761138-КОРИЧН', 'WONDERS-7761138-ЧЕРН']",0,True,,16,False,Конструктор Динозавр со звуковыми эффектами Серия Дино мир,4,['Конструктор Динозавр со звуковыми эффектами Серия Дино мир']
0.0,6,"['1000069865182', '1000073970933', '1000073970940', '6900045410731', '6900073219368', '6900073386725']",False,product:2334872,0.0,[2334872],False,0,[],6,"['WONDERS-7338672-АЛЫЙ', 'WONDERS-7338672-БИРЮЗ', 'WONDERS-7338672-ГОЛУБ', 'WONDERS-7338672-ЖЕЛТ', 'WONDERS-7338672-КРАСН', 'WONDERS-7338672-РОЗОВ']",0,True,,42,False,Настольная игра Дуббль / Дубль Добль для детей. Холодное сердце Микки Маус Гравитифолз,6,['Настольная игра Дуббль / Дубль Добль для детей. Холодное сердце Микки Маус Гравитифолз']
0.0,1,['6900069112017'],False,product:2336154,0.0,[2336154],False,0,[],1,['WONDERS-ДОРИС-ПУРПУР'],0,True,,7,False,Конструктор для девочек 'Комната Дорис',1,"[""Конструктор для девочек 'Комната Дорис'""]"
0.0,1,['2900096730165'],False,product:2336173,0.0,[2336173],False,0,[],1,['WONDERS-9673016'],0,True,,16,False,Конструктор 'Акула' 3 варианта сборки,1,"[""Конструктор 'Акула' 3 варианта сборки""]"
0.0,1,['4630061905592'],False,product:2336479,0.0,[2336479],False,0,[],1,['WONDERS-СТУЛЬЧИ-АЛЫЙ'],0,True,,1,False,Настольная игра на баланс Стульчики / На 4 ногах Башня из стульчиков. Новогодняя версия,1,['Настольная игра на баланс Стульчики / На 4 ногах Башня из стульчиков. Новогодняя версия']
0.0,2,"['4606088042640', '4606088042787']",False,product:2338726,0.0,[2338726],False,0,[],2,"['WONDERS-04264-ГОЛУБ', 'WONDERS-04264-ИНДИГО']",0,True,,12,False,Новогодняя игра-ходилка 'Зимние приключения с фантами',2,"[""Новогодняя игра-ходилка 'Зимние приключения с фантами'""]"
0.0,1,['4607070497691'],False,product:2348487,0.0,[2348487],False,0,[],1,['WONDERS-ЗАЙКА-ГОЛУБ'],0,False,,0,False,Игрушка мягкая Зайка Мия с длинными ушками в подарок девочке Мякиши 30 см,1,['Игрушка мягкая Зайка Мия с длинными ушками в подарок девочке Мякиши 30 см']
0.0,3,"['4606088014890', '4606088050393', '4606088050409']",False,product:2376205,0.0,[2376205],False,0,[],3,"['WONDERS-05040-ГОЛУБ', 'WONDERS-05040-ФИОЛЕТ', 'WONDERS-05040-ЧЕРН']",0,True,,17,False,Оригами для самых маленьких Домашние зверята,3,['Оригами для самых маленьких Домашние зверята']
0.0,4,"['2900073453315', '2900073453322', '2900073453421', '2900073453438']",False,product:2378971,0.0,[2378971],False,0,[],4,"['WONDERS-7345331-ЖЕЛТ', 'WONDERS-7345331-ЗЕЛЕН', 'WONDERS-7345331-КОРИЧН', 'WONDERS-7345331-СИНИЙ']",0,True,,67,False,Пазлы детские мягкие для малышей Транспорт Животные,4,['Пазлы детские мягкие для малышей Транспорт Животные']
